,user,distance,label
0,USER64,84.04548556092669,1
1,USER64,84.93468066142634,1
2,USER64,78.25128322649849,1
3,USER64,80.02404545050838,1
4,USER64,82.91344469497402,1
5,USER64,78.65600826513683,1
6,USER64,77.18146919315221,1
7,USER64,92.5516356125667,1
8,USER64,77.63121238378363,1
9,USER64,84.9931840276045,1
10,USER64,81.97402168465483,1
11,USER64,81.49235643659374,1
12,USER64,88.72311498881375,1
13,USER64,85.17682340691273,1
14,USER64,84.36348132031769,1
15,USER64,78.61601327600087,1
16,USER64,66.96139145296577,1
17,USER64,83.05825857284123,1
18,USER64,95.34053085780363,1
19,USER64,83.34417384449682,1
20,USER64,80.89060754582283,1
21,USER64,84.92656291019499,1
22,USER64,79.78110333499109,1
23,USER64,87.47266906826668,1
24,USER64,81.11292482823765,1
25,USER64,79.62163771791938,1
26,USER64,83.58153066410664,1
27,USER64,101.33902180456064,1
28,USER64,80.79376287689365,1
29,USER64,90.52762990953264,1
30,USER64,82.8475473827359,1
31,USER64,76.06946956471623,1
32,USER64,83.56654854182352,1
33,USER64,87.29818689462576,1
34,USER64,85.41831659437084,1
35,USER64,89.46284498116853,1
36,USER64,80.61914534434021,1
37,USER64,89.72888589296032,1
38,USER64,85.90879896434595,1
39,USER64,70.45109270246678,1
40,USER64,83.61437237234944,0
41,USER64,86.49729931986735,0
42,USER64,253.2983525972821,0
43,USER64,134.7847278515934,0
44,USER64,129.42659000374388,0
45,USER64,104.650950515214,0
46,USER64,86.91743058002382,0
47,USER64,95.12824358823882,0
48,USER64,87.2573628840745,0
49,USER64,111.086791723804,0
50,USER64,125.16815803708764,0
51,USER64,143.4353323629351,0
52,USER64,110.91191191740687,0
53,USER64,135.08577165647515,0
54,USER64,112.6698691071728,0
55,USER64,111.64715855292496,0
56,USER64,95.83573071047702,0
57,USER64,94.88509567411847,0
58,USER64,99.57117709915345,0
59,USER64,110.39147367745001,0
0,USER63,82.33684153909208,1
1,USER63,72.59354630292147,1
2,USER63,75.46767610785263,1
3,USER63,76.40184026757811,1
4,USER63,87.43950365108306,1
5,USER63,75.82589159722274,1
6,USER63,96.9965578259489,1
7,USER63,84.8916381461173,1
8,USER63,70.18657875889784,1
9,USER63,72.19978186640977,1
10,USER63,74.02037331375017,1
11,USER63,75.71237965785754,1
12,USER63,75.34212319828616,1
13,USER63,62.914178342136935,1
14,USER63,80.02738136470703,1
15,USER63,63.57296385866423,1
16,USER63,85.40775376465976,1
17,USER63,78.46933152259611,1
18,USER63,76.62861214389918,1
19,USER63,84.13118397107174,1
20,USER63,74.97654904496932,1
21,USER63,78.43085913846281,1
22,USER63,73.20286480281119,1
23,USER63,65.08975619961656,1
24,USER63,76.7516074295952,1
25,USER63,68.65508679315577,1
26,USER63,82.89466569553397,1
27,USER63,76.30445098970243,1
28,USER63,78.85866786960477,1
29,USER63,66.97678506102318,1
30,USER63,101.7832714892863,1
31,USER63,64.67276889014634,1
32,USER63,105.98907119228376,1
33,USER63,67.77912898011247,1
34,USER63,108.3936432140955,1
35,USER63,83.67283290850591,1
36,USER63,79.94351456706536,1
37,USER63,77.61392233871646,1
38,USER63,74.97097647971121,1
39,USER63,83.93913873932254,1
40,USER63,370.847792105162,0
41,USER63,277.2410541070751,0
42,USER63,301.14796131589645,0
43,USER63,229.5670061613209,0
44,USER63,270.4208669221833,0
45,USER63,194.8928221471581,0
46,USER63,391.6599742733789,0
47,USER63,381.26397929065183,0
48,USER63,248.89346076516566,0
49,USER63,318.07690195674087,0
50,USER63,109.54954171059292,0
51,USER63,141.0086826076106,0
52,USER63,99.94633913929492,0
53,USER63,98.08489195173381,0
54,USER63,105.96449564958587,0
55,USER63,223.4851007887764,0
56,USER63,180.89909489425585,0
57,USER63,190.26572670798933,0
58,USER63,135.83532594897147,0
59,USER63,146.15238138886446,0
0,USER55,28.493325970476466,1
1,USER55,34.43363209730242,1
2,USER55,21.632141636207475,1
3,USER55,24.991539404774034,1
4,USER55,46.45245427789586,1
5,USER55,32.795768004978534,1
6,USER55,36.80472856473933,1
7,USER55,27.512813070078234,1
8,USER55,28.458617553583867,1
9,USER55,35.60757821134487,1
10,USER55,70.15772486812513,1
11,USER55,23.93668132883098,1
12,USER55,25.897075567242663,1
13,USER55,28.52148914629879,1
14,USER55,37.1099406653906,1
15,USER55,29.244044996552415,1
16,USER55,28.316762159914546,1
17,USER55,27.965268286874153,1
18,USER55,35.52101209365358,1
19,USER55,22.924969844665494,1
20,USER55,29.01945616792215,1
21,USER55,24.31913771194148,1
22,USER55,29.270081442425305,1
23,USER55,26.380431900387023,1
24,USER55,27.07121335431912,1
25,USER55,25.61688848236466,1
26,USER55,33.43614752138488,1
27,USER55,25.282796679453725,1
28,USER55,37.35221329818588,1
29,USER55,35.9521179782866,1
30,USER55,26.82514397938792,1
31,USER55,29.98635803941968,1
32,USER55,29.25101493880933,1
33,USER55,29.833480486664943,1
34,USER55,34.603479482861076,1
35,USER55,29.456063786515884,1
36,USER55,24.212030741334683,1
37,USER55,25.713341954196622,1
38,USER55,31.106455836498352,1
39,USER55,24.149967811607468,1
40,USER55,85.16464549104734,0
41,USER55,94.54757575663359,0
42,USER55,104.77516907998094,0
43,USER55,100.0906774834595,0
44,USER55,115.32675475553388,0
45,USER55,92.37275440199114,0
46,USER55,71.64121328684719,0
47,USER55,76.17367814005571,0
48,USER55,69.43936287349548,0
49,USER55,75.87615980171157,0
50,USER55,93.88182546283143,0
51,USER55,101.54249126429421,0
52,USER55,83.18768379736166,0
53,USER55,145.59986853884726,0
54,USER55,84.03990703333827,0
55,USER55,225.27353889459715,0
56,USER55,173.3897296369241,0
57,USER55,206.4311964967911,0
