,user,distance,label
0,USER64,1.4416305823392737,1
1,USER64,1.2944532499662869,1
2,USER64,1.1841162885438996,1
3,USER64,1.0694429691161438,1
4,USER64,0.8467768227221137,1
5,USER64,1.1859848537887034,1
6,USER64,1.0565873178653051,1
7,USER64,1.219539070985953,1
8,USER64,1.291204121827997,1
9,USER64,0.9733795566397797,1
10,USER64,0.9698142219008591,1
11,USER64,1.851158548066263,1
12,USER64,1.1155306400301106,1
13,USER64,1.173219649514155,1
14,USER64,1.160226015146403,1
15,USER64,1.44093756478679,1
16,USER64,1.2255221943398242,1
17,USER64,1.6154374374442806,1
18,USER64,0.9656507880217968,1
19,USER64,1.1829901448160618,1
20,USER64,1.5482266503045414,1
21,USER64,0.9206636309895646,1
22,USER64,1.45229744003334,1
23,USER64,1.280251385320507,1
24,USER64,0.8473460584465788,1
25,USER64,1.0013867048993148,1
26,USER64,1.2456141756297343,1
27,USER64,0.9732229848418423,1
28,USER64,1.275453994610597,1
29,USER64,1.4357107503308326,1
30,USER64,1.295043582734429,1
31,USER64,1.2066921899799943,1
32,USER64,0.8950330089876751,1
33,USER64,1.2312526903417864,1
34,USER64,0.9732287259163549,1
35,USER64,1.278921763566181,1
36,USER64,1.4238533290660806,1
37,USER64,0.9500046934801204,1
38,USER64,0.9445160490094918,1
39,USER64,1.153743439975874,1
40,USER64,1.3483236197921165,0
41,USER64,1.6107213986266067,0
42,USER64,2.0943926803250954,0
43,USER64,1.4196691499095724,0
44,USER64,1.7717158641560995,0
45,USER64,1.5094863660932665,0
46,USER64,1.3231417802425698,0
47,USER64,1.6099805645355483,0
48,USER64,1.6933757923932753,0
49,USER64,1.488302435984077,0
50,USER64,1.6850757291871101,0
51,USER64,1.3386834938445027,0
52,USER64,1.333071329930859,0
53,USER64,1.3590119430231848,0
54,USER64,1.1582616494698141,0
55,USER64,1.379787365599975,0
56,USER64,1.34452915525491,0
57,USER64,1.391438226949608,0
58,USER64,1.2096378208084246,0
59,USER64,1.305738742552319,0
0,USER63,0.9603036765545355,1
1,USER63,0.977833995266719,1
2,USER63,1.0319401585400372,1
3,USER63,0.9859575790692976,1
4,USER63,0.5705592036728991,1
5,USER63,0.8324063670076437,1
6,USER63,0.8851472830652158,1
7,USER63,0.8306928309741797,1
8,USER63,0.882090908666693,1
9,USER63,0.9463514626145009,1
10,USER63,1.0487473692750984,1
11,USER63,1.451601199283303,1
12,USER63,1.4286462782870195,1
13,USER63,0.7606186748129278,1
14,USER63,0.677809032215351,1
15,USER63,0.9739001568710264,1
16,USER63,0.9653089930975581,1
17,USER63,0.8766545422538917,1
18,USER63,0.7989651337445192,1
19,USER63,1.6393345702775106,1
20,USER63,1.318287784393425,1
21,USER63,1.5270456954740366,1
22,USER63,0.9922053498444454,1
23,USER63,1.5559403323179353,1
24,USER63,0.9495524448850656,1
25,USER63,1.270686516753091,1
26,USER63,0.8890387023697469,1
27,USER63,0.8580611706131294,1
28,USER63,0.7567505269483265,1
29,USER63,1.768634440641574,1
30,USER63,1.0857850686895087,1
31,USER63,0.8462760182144909,1
32,USER63,1.0214583603845262,1
33,USER63,0.7953555402473721,1
34,USER63,0.8705888288544651,1
35,USER63,1.0457845560116243,1
36,USER63,1.2541515813839312,1
37,USER63,1.0256761185594327,1
38,USER63,0.9824574722701042,1
39,USER63,0.7243022413663193,1
40,USER63,1.3879012255492698,0
41,USER63,1.7113717661040129,0
42,USER63,1.5590666516677814,0
43,USER63,2.145189849552787,0
44,USER63,1.816704045158278,0
45,USER63,1.7446821762645728,0
46,USER63,1.372386670403353,0
47,USER63,2.042380751057712,0
48,USER63,1.590242267995609,0
49,USER63,2.144679839442823,0
50,USER63,2.0455021328091387,0
51,USER63,1.7297238636378502,0
52,USER63,1.3807766278740086,0
53,USER63,2.6161487596501742,0
54,USER63,1.614325965319563,0
55,USER63,1.9810883878657064,0
56,USER63,1.6083784620389818,0
57,USER63,1.5795410152502576,0
58,USER63,1.6007756490151517,0
59,USER63,1.8291753738697663,0
0,USER55,0.8555148809830804,1
1,USER55,0.6175505576538548,1
2,USER55,0.7776070860580672,1
3,USER55,1.0497338792299704,1
4,USER55,0.5445350026858163,1
5,USER55,0.9226207403146864,1
6,USER55,0.705738514931352,1
7,USER55,0.7210230913137043,1
8,USER55,0.5632663234127944,1
9,USER55,0.9877777092793576,1
10,USER55,0.9870577092687397,1
11,USER55,0.7185747224409198,1
12,USER55,0.9270505848295032,1
13,USER55,0.7258326653226259,1
14,USER55,0.7647672263587035,1
15,USER55,0.7990784497806951,1
16,USER55,1.0473304049263723,1
17,USER55,1.2217266669899969,1
18,USER55,1.0466839873110767,1
19,USER55,0.9298188436664612,1
20,USER55,0.652751492879845,1
21,USER55,0.6029197595191045,1
22,USER55,0.7550993733134105,1
23,USER55,0.9604486167027568,1
24,USER55,1.0519694979666552,1
25,USER55,1.0611437018514278,1
26,USER55,0.9717969838380541,1
27,USER55,0.8291648337870362,1
28,USER55,0.5796989675886055,1
29,USER55,0.9582527639045285,1
30,USER55,0.6653918719568684,1
31,USER55,0.6696102091355762,1
32,USER55,1.1735266657870884,1
33,USER55,0.966390739370005,1
34,USER55,0.8921882261237556,1
35,USER55,0.9957226912971854,1
36,USER55,0.6580022965068391,1
37,USER55,0.9193147642197117,1
38,USER55,0.8039265397935657,1
39,USER55,0.6810024261658425,1
40,USER55,1.077365289490007,0
41,USER55,0.9773043321810894,0
42,USER55,1.0990186229563186,0
43,USER55,1.015650664534485,0
44,USER55,1.0946684285134538,0
45,USER55,1.6122419412691558,0
46,USER55,1.2539387089501859,0
47,USER55,2.129317627937503,0
48,USER55,1.468868377520891,0
49,USER55,2.169580370587644,0
50,USER55,1.6818652816161523,0
51,USER55,2.269964371474964,0
52,USER55,0.9937006984271658,0
53,USER55,1.3617697104101811,0
54,USER55,0.9361782882916926,0
55,USER55,1.0848933722857552,0
56,USER55,1.0872270080507453,0
57,USER55,1.2697267376277679,0
58,USER55,1.1871971057296025,0
59,USER55,1.406832330506628,0
0,USER52,0.8464942262494841,1
1,USER52,1.5610378540217693,1
2,USER52,1.075008097463566,1
3,USER52,1.4977301597743886,1
4,USER52,0.9142523934561617,1
5,USER52,1.3889575944407928,1
6,USER52,1.2721386722172248,1
7,USER52,1.4031572586765237,1
8,USER52,1.1625925330071911,1
9,USER52,0.9735805498210074,1
10,USER52,0.8058582178992004,1
11,USER52,1.0253006397963111,1
12,USER52,0.8737690278561268,1
13,USER52,1.162603159669739,1
14,USER52,1.0057382042551164,1
15,USER52,1.287285372469327,1
16,USER52,1.1335321861395022,1
17,USER52,1.1939476396816444,1
18,USER52,0.9180858842854266,1
19,USER52,1.3853311620836135,1
20,USER52,0.9389504547643676,1
21,USER52,0.8742329408863719,1
22,USER52,0.8119933200171425,1
23,USER52,0.8552686333049263,1
24,USER52,0.9278994771094474,1
25,USER52,1.5647858103196104,1
26,USER52,1.3973477485635941,1
27,USER52,1.2658163413724204,1
28,USER52,0.8999441611824059,1
29,USER52,1.1920358994350067,1
30,USER52,0.8798564563014827,1
31,USER52,1.24881526246969,1
32,USER52,0.870654421807003,1
33,USER52,1.022669392194635,1
34,USER52,1.528859402929283,1
35,USER52,1.037999815073989,1
36,USER52,0.7820306004444318,1
37,USER52,1.1064081304671376,1
38,USER52,1.2629124287134355,1
39,USER52,0.8018584656552502,1
40,USER52,0.9477858893529328,0
41,USER52,0.7850938366700858,0
42,USER52,0.7370495175059804,0
43,USER52,1.0598879036951854,0
44,USER52,0.969690081195726,0
45,USER52,1.9111233164626946,0
46,USER52,1.7665059989378322,0
47,USER52,1.6915256809400776,0
48,USER52,0.8027491124157615,0
49,USER52,0.8425987595015666,0
50,USER52,0.8872493361756685,0
51,USER52,0.9107631350108873,0
52,USER52,0.8265677650970087,0
53,USER52,1.3356618939259455,0
54,USER52,1.0614915764185573,0
55,USER52,1.1884690810638112,0
56,USER52,0.9668319156485158,0
57,USER52,0.9173511392093864,0
58,USER52,1.1057454421509945,0
59,USER52,1.1366330230725847,0
0,USER39,0.9243340109701553,1
1,USER39,1.1606038164519632,1
2,USER39,1.2724856874188963,1
3,USER39,1.5156548619168917,1
4,USER39,1.0684082486551276,1
5,USER39,1.068670342991164,1
6,USER39,1.2572033738743162,1
7,USER39,0.8824999835151158,1
8,USER39,1.0976150677335659,1
9,USER39,1.8374555183548709,1
10,USER39,1.0938178292823448,1
11,USER39,0.824620079174044,1
12,USER39,1.1587785265248403,1
13,USER39,1.2917128222234662,1
14,USER39,1.2029625168334637,1
15,USER39,1.2366060457186383,1
16,USER39,1.3531873467426525,1
17,USER39,1.1461329863239618,1
18,USER39,1.0392421328974353,1
19,USER39,1.2126136463729156,1
20,USER39,1.2441756314277832,1
21,USER39,1.3827537596897952,1
22,USER39,1.228555474811443,1
23,USER39,0.9477306028018996,1
24,USER39,1.0568967288455458,1
25,USER39,1.116112264057487,1
26,USER39,1.0997641382579038,1
27,USER39,1.0366142090343027,1
28,USER39,1.0927965327216493,1
29,USER39,1.0154384697065335,1
30,USER39,1.037096227066446,1
31,USER39,0.9488673358675266,1
32,USER39,0.8041529980593494,1
33,USER39,1.197896051779147,1
34,USER39,1.036943066921643,1
35,USER39,1.058809681298132,1
36,USER39,1.3772418275106342,1
37,USER39,1.5546524422891381,1
38,USER39,0.9729417196079053,1
39,USER39,1.3512336762108315,1
40,USER39,1.4076732152516134,0
41,USER39,1.3053122702013058,0
42,USER39,1.5017950312825314,0
43,USER39,1.3624100958427172,0
44,USER39,1.1085820845204417,0
45,USER39,1.539445849118206,0
46,USER39,1.4494517969827496,0
47,USER39,1.5571063984625635,0
48,USER39,1.5089282122457148,0
49,USER39,1.608986070574392,0
50,USER39,1.0780902883200763,0
51,USER39,1.0027471881593841,0
52,USER39,1.3643490121701205,0
53,USER39,1.3039491151328004,0
54,USER39,0.958119304758377,0
55,USER39,1.803615293525065,0
56,USER39,1.3746316062221742,0
57,USER39,1.8977566142408648,0
58,USER39,1.707343858095876,0
59,USER39,1.51570038671759,0
0,USER37,1.1275767799677652,1
1,USER37,1.0293693166190123,1
2,USER37,0.8817395792663505,1
3,USER37,0.916208843224779,1
4,USER37,1.0685964057913373,1
5,USER37,1.006783956942404,1
6,USER37,1.1389470269107649,1
7,USER37,1.5185149061702565,1
8,USER37,1.313354793035072,1
9,USER37,0.9540660075544273,1
10,USER37,0.9896005427928903,1
11,USER37,1.0835661654484074,1
12,USER37,1.084638197097295,1
13,USER37,0.9157202051085919,1
14,USER37,1.1674861221851074,1
15,USER37,1.1331093525398226,1
16,USER37,1.150436515408464,1
17,USER37,1.1211234477201386,1
18,USER37,1.0654854553813993,1
19,USER37,1.1829617590136545,1
20,USER37,1.008834730424237,1
21,USER37,1.0532199533305509,1
22,USER37,0.7545942667171804,1
23,USER37,1.9993302960710877,1
24,USER37,1.3853198909232585,1
25,USER37,0.8779148011881522,1
26,USER37,1.131648483238266,1
27,USER37,1.3327116247428614,1
28,USER37,1.9432768203549953,1
29,USER37,0.9556314004138894,1
30,USER37,1.0164846642159966,1
31,USER37,1.15069205051807,1
32,USER37,1.0443207922184439,1
33,USER37,1.2283424133339744,1
34,USER37,0.8893139361277046,1
35,USER37,1.142965983501207,1
36,USER37,1.3582550530885573,1
37,USER37,1.0658275794090368,1
38,USER37,1.0231163057242902,1
39,USER37,0.988247402053473,1
40,USER37,0.8610150269425283,0
41,USER37,1.0264851998420426,0
42,USER37,0.8871281299605648,0
43,USER37,0.9563788944820895,0
44,USER37,0.8942672617801193,0
45,USER37,1.4196572188337022,0
46,USER37,1.4366105130021671,0
47,USER37,1.0818112675343976,0
48,USER37,1.774086555368468,0
49,USER37,1.2381232925016359,0
50,USER37,1.3282558836440117,0
51,USER37,1.1160310562280822,0
52,USER37,1.192453744150706,0
53,USER37,1.2958083276259087,0
54,USER37,0.9788401880704138,0
55,USER37,1.4029523654217535,0
56,USER37,1.4010723892263088,0
57,USER37,1.3951329827389727,0
58,USER37,1.1871518090884416,0
59,USER37,1.2370456274748984,0
0,USER30,1.4816823561343808,1
1,USER30,1.4487804254104277,1
2,USER30,1.905570396890243,1
3,USER30,1.6420968819877775,1
4,USER30,1.4168718961682025,1
5,USER30,1.4855768125944875,1
6,USER30,1.2906081420272364,1
7,USER30,1.6641764437771072,1
8,USER30,1.3990729561773454,1
9,USER30,1.605414719670406,1
10,USER30,1.4416444488901523,1
11,USER30,1.4034958807247029,1
12,USER30,1.3963729058117282,1
13,USER30,1.5576946856747627,1
14,USER30,1.4152973453918405,1
15,USER30,1.6024212190167595,1
16,USER30,1.4792808346388038,1
17,USER30,1.978866032988989,1
18,USER30,1.6834649869355887,1
19,USER30,1.459722947641485,1
20,USER30,1.346418117829658,1
21,USER30,1.5289123567520486,1
22,USER30,1.6487494322521694,1
23,USER30,1.5795532917123198,1
24,USER30,1.6950974122897822,1
25,USER30,1.6121731140718942,1
26,USER30,1.5755840993385857,1
27,USER30,1.6036941515110004,1
28,USER30,1.3416659349787559,1
29,USER30,1.4346315539024466,1
30,USER30,1.4834649980707995,1
31,USER30,1.348365596539065,1
32,USER30,1.1809726370083589,1
33,USER30,1.6774795900140362,1
34,USER30,1.1750005590974997,1
35,USER30,1.6291161064035968,1
36,USER30,1.5339316712863837,1
37,USER30,1.799147996099997,1
38,USER30,1.4510621804560644,1
39,USER30,1.525801956360318,1
40,USER30,1.6741793735127324,0
41,USER30,1.5462507740802283,0
