,user,distance,label
0,USER64,0.12928929159096358,1
1,USER64,0.17128839219954875,1
2,USER64,0.156508678031114,1
3,USER64,0.15035083045839293,1
4,USER64,0.1964381647208255,1
5,USER64,0.13954797560686782,1
6,USER64,0.16832143924996126,1
7,USER64,0.16780179805765943,1
8,USER64,0.1854095376462105,1
9,USER64,0.15134380663192804,1
10,USER64,0.17539575230828774,1
11,USER64,0.17032653839463502,1
12,USER64,0.18316430921844282,1
13,USER64,0.14773552499690265,1
14,USER64,0.13842073723498147,1
15,USER64,0.17656346030333925,1
16,USER64,0.16996174055442384,1
17,USER64,0.13939845012364288,1
18,USER64,0.17918706376140944,1
19,USER64,0.13855104686721598,1
20,USER64,0.15511817132742362,1
21,USER64,0.1401025356245538,1
22,USER64,0.14519455953311788,1
23,USER64,0.1678431668866901,1
24,USER64,0.1570236440478301,1
25,USER64,0.1511603116944312,1
26,USER64,0.13167802012976976,1
27,USER64,0.14454137047909943,1
28,USER64,0.15110152495566206,1
29,USER64,0.1642188996822668,1
30,USER64,0.12937410743663044,1
31,USER64,0.1665291170691083,1
32,USER64,0.13791085803340525,1
33,USER64,0.12322723877434348,1
34,USER64,0.1633023179850923,1
35,USER64,0.14444568616229145,1
36,USER64,0.1472853071485226,1
37,USER64,0.19933834268629103,1
38,USER64,0.19142496128883493,1
39,USER64,0.16805914709173503,1
40,USER64,0.16789973341550443,0
41,USER64,0.1828507113155405,0
42,USER64,0.15537550390498595,0
43,USER64,0.18910731311684872,0
44,USER64,0.17993682182222118,0
45,USER64,0.19829943741507555,0
46,USER64,0.19121738492758733,0
47,USER64,0.15623048542974485,0
48,USER64,0.18083966687865566,0
49,USER64,0.2130254724105901,0
50,USER64,0.16468585593931104,0
51,USER64,0.17645386289977588,0
52,USER64,0.16360218232094395,0
53,USER64,0.1881638843512847,0
54,USER64,0.1523642689529728,0
55,USER64,0.20665756829571363,0
56,USER64,0.16078342010529303,0
57,USER64,0.18388100579774133,0
58,USER64,0.20079005552418316,0
59,USER64,0.20790798330953947,0
0,USER63,0.17828262160619734,1
1,USER63,0.17853419699869927,1
2,USER63,0.18372303963388564,1
3,USER63,0.18453696604087805,1
4,USER63,0.11627971272317474,1
5,USER63,0.18006574956548074,1
6,USER63,0.1587741389722577,1
7,USER63,0.1499144408150664,1
8,USER63,0.12232880671048102,1
9,USER63,0.1351393791849176,1
10,USER63,0.18663004203553177,1
11,USER63,0.2497081043142174,1
12,USER63,0.1337975793306604,1
13,USER63,0.15110071215850787,1
14,USER63,0.1405738921455023,1
15,USER63,0.14506752775827658,1
16,USER63,0.1215718239564485,1
17,USER63,0.13083102010829317,1
18,USER63,0.22029323118200958,1
19,USER63,0.16520421557900894,1
20,USER63,0.21649355425713887,1
21,USER63,0.13000232751228022,1
22,USER63,0.1257739800463355,1
23,USER63,0.15459459158781974,1
24,USER63,0.15032108147622478,1
25,USER63,0.14862893953718653,1
26,USER63,0.19948931418150456,1
27,USER63,0.17556893744036722,1
28,USER63,0.20418378451912028,1
29,USER63,0.15218283987039477,1
30,USER63,0.1098912577216861,1
31,USER63,0.11456939426827673,1
32,USER63,0.2423561341933956,1
33,USER63,0.23550900061974872,1
34,USER63,0.1337464951691164,1
35,USER63,0.19653419885664372,1
36,USER63,0.24550857815642715,1
37,USER63,0.1497957145374778,1
38,USER63,0.21420334406552252,1
39,USER63,0.14214459413619748,1
40,USER63,0.19567465812579685,0
41,USER63,0.22608985285122127,0
42,USER63,0.24490487534566988,0
43,USER63,0.22258334631759294,0
44,USER63,0.22698486563464185,0
45,USER63,0.1992490160014804,0
46,USER63,0.23886251402819486,0
47,USER63,0.1916146538724942,0
48,USER63,0.19835015428950684,0
49,USER63,0.21252730884258644,0
50,USER63,0.18889416142292695,0
51,USER63,0.15256301154156304,0
52,USER63,0.1457347254373282,0
53,USER63,0.20682701055907837,0
54,USER63,0.1931579815492451,0
55,USER63,0.2271467232368054,0
56,USER63,0.21815853401000904,0
57,USER63,0.18269136038018047,0
